,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
chromosome_GCF_000005845.2_ASM584v2,-0.4513371429754844,-0.4709259593507351,-0.476215367087352,-0.3622824777131395,-0.4950643298108839,-0.2961715650776086,-0.3129305783944897,-0.6326808270349396,0.0863046217355342,-0.3178053830347945,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,1.0,1.0
chromosome_GCF_000009045.1_ASM904v1,-0.1466571745387079,-0.1546365054499679,-0.101267935559904,-0.0741586249618147,-0.1771331404831322,-0.7098468754640976,0.061613416623884,0.3660479979592238,-0.1098612288668109,0.4852030263919616,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,1.0,1.0
chromosome_GCF_000013425.1_ASM1342v1,-0.0941933834482779,-0.0959922972611775,-0.0517200104189331,-0.0519308057964715,0.0390441070075362,-0.0933764439595207,-0.2817795620253596,-0.0396327809854402,0.0064538521137571,0.4852030263919616,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
chromosome_GCF_000006765.1_ASM676v1,-0.1390261427422518,-0.2736035417625859,-0.1137705288857466,-0.1187274499966919,-0.182325893201304,-0.0738695106589589,0.0310434135644933,0.2585753641359531,-0.4047099491317684,0.0389488153585023,-0.2079441541679835,-0.0693147180559945,0.6238324625039507,0.0,1.0,1.0,1.0,1.0
chromosome_GCF_000195955.2_ASM19595v2,-0.0756775505343403,0.0208242288969626,-0.0070115362413544,-0.0272505185397255,0.0519646598042043,0.3851824851038087,-0.07863393668493,-0.3323038380290407,0.0927584738492913,0.3347952867143343,1.5145005970040768,-0.0693147180559945,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,1.0
chromosome_GCF_000006945.2_ASM694v2,-0.3958081046261238,-0.4101371694195187,-0.4079497105874421,-0.2980043419134906,-0.1558952883440393,-0.2501281130266931,-0.4775342095203756,0.6256102112495668,-0.43787007977043,1.029297570612115,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
plasmid_pSLT_GCF_000006945.2_ASM694v2,-0.2186230026438767,-0.3235736852368442,-0.4312469699701606,-0.538901752170724,0.1098383691113108,-0.1439538875638703,0.4446565155811452,1.0,0.6931471805599453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_GCF_018885085.1_ASM1888508v1,-0.1720234860530886,-0.1746353868388156,-0.1761569132618745,-0.2835965877930145,-0.2841558646412087,-0.132019169538513,-0.3880965634966388,-0.043303420404097,-0.4881558251821113,-0.5257495372027782,1.3862943611198906,-0.0693147180559945,0.0,0.0,1.0,1.0,1.0,1.0
plasmid_unnamed_GCF_018885085.1_ASM1888508v1,-0.1785440038349139,0.0391602093294013,0.2635772107870464,-0.1191550284327378,0.4158883083359671,-0.138629436111989,-0.138629436111989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_GCF_009769205.1_ASM976920v1,-0.0995911069924125,-0.0545748083512149,-0.0968960094756542,-0.0199061956306449,-0.0248489987485653,-0.105464872370105,-0.9124470630141296,0.013020555565494,-0.4394449154672439,-0.138629436111989,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
plasmid_pLcDC21.1_1_GCF_009769205.1_ASM976920v1,-0.1106010724874966,-0.0814582131475009,0.0146786145406808,0.3341341808428966,0.3125937829208932,-0.0693147180559945,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_1_GCF_008369605.1_ASM836960v1,-0.2673931721138906,-0.3005408572041994,-0.2518906769149559,-0.1991695918793882,-0.2074272794384789,-0.0500425529456241,0.1926879609204652,-0.3766069092805066,0.3753417975251508,-0.138629436111989,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
chromosome_2_GCF_008369605.1_ASM836960v1,-0.3154951920373503,-0.3194869376393735,-0.3307075582868441,-0.2659695145735047,-0.1043167827873209,-0.6380865965587408,0.1906257283139643,-0.6643789733147673,-0.2079441541679835,0.6238324625039507,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
plasmid_unnamed_GCF_008369605.1_ASM836960v1,-0.4065960430784393,-0.3833719441985546,-0.3250210910500977,0.275095436182679,-0.1219949758849076,0.2143980062817407,0.0,-0.0693147180559945,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_GCF_017821535.1_ASM1782153v1,-0.3632834387208358,-0.3799355901017206,-0.3833977930411506,-0.2911288791109049,-0.3916152073514597,-0.2611062990668206,-0.0592638734550692,0.0992123259630484,-0.2772588722239781,1.0,1.0,-0.0693147180559945,1.0,1.0,1.0,1.0,1.0,1.0
plasmid_pMT5135_GCF_017821535.1_ASM1782153v1,-0.1800424841405317,-0.8607001861912099,-0.0940235856046472,0.342604242165927,-0.4564348191467836,-0.138629436111989,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chromosome_GCF_000022005.1_ASM2200v1,-0.117153113737493,-0.2558508310641255,-0.13484513421767,-0.1711126088122097,-0.0977115104140933,-0.0637810084979087,-0.1483443468566701,0.172700002237291,0.7361781953704732,-1.075055681536833,0.6238324625039507,-0.0693147180559945,0.0,0.0,0.0,1.0,1.0,1.0
