PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Superdomain,Domain,Phylum,Class,Order,Family,Genus,Species,ID,Replicons_name,Replicons_type,ID-replicon,fullname,GC,size,Coding size,Non-coding size,coding_percentage,non_coding_percentage,overlap,overlap_percentage
3.9298040801267584,0.9699686918540738,0.7519936219003437,-0.9187898090652882,0.7478042398137112,-0.046000544156461716,0.7238965120584124,0.12631848198922344,-1.1386327118504147,-0.46971059026428336,Prokaryote,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,GCF_000005845.2_ASM584v2,NC_000913.3,chromosome,chromosome_GCF_000005845.2_ASM584v2,Escherichia coli,0.508,4641652,4036314,605018,86.9585656141391,13.034540288673085,-320,-0.0068940971878115815
4.613358521942232,-0.8091603712256822,-1.0247917739821095,-1.56193927846576,-0.7775893421042799,0.2660716151045221,-1.439348523908846,-0.7959563110411337,-1.0356109662990818,0.7169891257089755,Prokaryote,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,GCF_000009045.1_ASM904v1,NC_000964.3,chromosome,chromosome_GCF_000009045.1_ASM904v1,Bacillus subtilis,0.435,4215606,3770502,443694,89.44151801662679,10.525034834849368,-1410,-0.033447148523842125
0.13821232401309325,-2.4916069148753266,2.4456870768507706,1.0583264428065207,-1.4630306090549956,-1.0676872339007386,0.1410583093077472,-0.5243907529707976,-0.48560786719123444,-0.23193782882746988,Prokaryote,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,GCF_000013425.1_ASM1342v1,NC_007795.1,chromosome,chromosome_GCF_000013425.1_ASM1342v1,Staphylococcus aureus,0.329,2821361,2377013,442545,84.25057977337887,15.68551489866061,-1803,-0.06390532796051267
4.330078731673348,0.7159304994026421,-0.6584273862303115,0.725861250428872,-1.9375229411805042,0.9538718760987273,0.8289302384330116,1.1315352217809502,0.7021305224721494,0.4456348342052457,Prokaryote,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,GCF_000006765.1_ASM676v1,NC_002516.2,chromosome,chromosome_GCF_000006765.1_ASM676v1,Pseudomonas aeruginosa,0.666,6264404,5616974,640494,89.66493859591431,10.224340575735537,-6936,-0.11072082835015111
-2.32854391465201,-0.14077093137838162,0.2106180235849911,0.24436580501035238,-0.09191886782023878,1.333289925014831,0.18877049274842578,-1.8552776770768304,0.9918699709815764,0.4594489936389482,Prokaryote,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis,GCF_000195955.2_ASM19595v2,NC_000962.3,chromosome,chromosome_GCF_000195955.2_ASM19595v2,Mycobacterium tuberculosis,0.656,4411532,3969795,444509,89.98676650197709,10.07606881237629,2772,0.06283531435338109
3.647858471123639,1.1655278331111716,0.996027738707605,-0.8850586381063885,0.8670572141672959,0.049297494427795144,1.4592474389847063,-0.04107823000625351,0.013398673332553313,0.5723619531808404,Prokaryote,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,GCF_000006945.2_ASM694v2,NC_003197.2,chromosome,chromosome_GCF_000006945.2_ASM694v2,Salmonella enterica,0.522,4857450,4324464,544572,89.02745267578668,11.211067535435259,11586,0.23852021122193742
-3.7987987327911106,0.6234803067492058,-0.07232331830171686,-0.30117382811360593,0.4008251920922392,0.29668177051219946,0.7066985766912423,-0.5121371744651182,-0.006945463999959131,-0.08118468324779293,Prokaryote,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,GCF_000006945.2_ASM694v2,NC_003277.2,plasmid,plasmid_pSLT_GCF_000006945.2_ASM694v2,Salmonella enterica,0.531,93933,77369,19097,82.366154599555,20.33044829825514,2533,2.6966028978101413
1.0089899305208294,-4.794046375595341,-1.7878086864427527,0.45483218758382576,1.068866922340347,-0.4202613195388181,0.7706323339198244,0.23727492835884176,0.15700780559468433,0.11927314956593463,Prokaryote,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,GCF_018885085.1_ASM1888508v1,NZ_CP076401.1,chromosome,chromosome_GCF_018885085.1_ASM1888508v1,Clostridioides difficile,0.285,4089134,3429351,652334,83.86496994229095,15.95286434731657,-7449,-0.1821657103924694
-4.333788522820583,0.24778188693850323,-0.33194319642286085,-0.30035056945488514,-0.2585182929378529,0.19227668711761742,-0.05256621315317856,0.02941935457177223,-0.2949243533629548,-0.298456665503013,Prokaryote,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,GCF_018885085.1_ASM1888508v1,NZ_CP076402.1,plasmid,plasmid_unnamed_GCF_018885085.1_ASM1888508v1,Clostridioides difficile,0.245,6760,4189,2557,61.96745562130177,37.82544378698225,-14,-0.20710059171597633
1.4154055866884623,-1.461398238291819,1.5668343830567053,-1.1331086581204441,0.7457023543186975,0.7622367681095916,-1.2558549683331066,0.9112842276527986,1.3388986553781028,-0.6042098065921775,Prokaryote,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,GCF_009769205.1_ASM976920v1,NZ_CP039266.1,chromosome,chromosome_GCF_009769205.1_ASM976920v1,Lactobacillus crispatus,0.37,2023061,1743718,275950,86.19206242421757,13.640221426837845,-3393,-0.16771614894459436
